date;rx_power
2014-02-13 17:19:00;-50.4
2014-02-13 17:19:16;-50.4
2014-02-13 17:19:31;-50.7
2014-02-13 17:19:47;-50.4
2014-02-13 17:20:02;-50.7
2014-02-13 17:20:17;-50.7
2014-02-13 17:20:33;-50.4
2014-02-13 17:20:48;-50.7
2014-02-13 17:21:04;-50.7
2014-02-13 17:21:19;-50.4
2014-02-13 17:21:34;-50.4
2014-02-13 17:21:50;-50.4
2014-02-13 17:23:08;-50.4
2014-02-13 17:23:23;-50.7
2014-02-13 17:23:39;-50.7
2014-02-13 17:23:54;-50.4
2014-02-13 17:28:04;-50.4
2014-02-13 17:28:19;-50.7
2014-02-13 17:28:34;-50.4
2014-02-13 17:28:49;-50.4
2014-02-13 17:29:05;-50.4
2014-02-13 17:29:20;-50.7
2014-02-13 17:29:36;-50.7
2014-02-13 17:29:51;-50.4
2014-02-13 17:30:06;-50.7
2014-02-13 17:30:22;-50.4
2014-02-13 17:30:37;-50.7
2014-02-13 17:30:52;-50.7
2014-02-13 17:36:07;-50.7
2014-02-13 17:36:22;-50.4
2014-02-13 17:36:37;-50.7
2014-02-13 17:36:53;-50.7
2014-02-13 17:39:08;-50.7
2014-02-13 17:39:23;-50.4
2014-02-13 17:39:38;-50.7
2014-02-13 17:39:54;-50.7
2014-02-13 17:43:16;-50.7
2014-02-13 17:43:16;-50.7
2014-02-13 17:43:32;-50.7
2014-02-13 17:43:32;-50.7
2014-02-13 17:43:47;-50.4
2014-02-13 17:43:47;-50.4
2014-02-13 17:44:02;-50.7
2014-02-13 17:47:09;-50.4
2014-02-13 17:47:24;-50.7
2014-02-13 17:47:40;-50.7
2014-02-13 17:47:56;-50.4
2014-02-13 17:48:12;-50.7
2014-02-13 17:48:28;-50.7
2014-02-13 17:48:43;-50.4
2014-02-13 17:48:59;-50.7
2014-02-13 17:49:14;-50.7
2014-02-13 17:49:29;-50.7
2014-02-13 17:49:45;-50.4
2014-02-13 17:50:00;-50.4
2014-02-13 17:50:15;-50.4
2014-02-13 17:50:31;-50.4
2014-02-13 17:50:46;-50.7
2014-02-13 17:51:01;-50.7
2014-02-13 17:51:17;-50.4
2014-02-13 17:51:32;-50.4
2014-02-13 17:51:48;-50.7
2014-02-13 17:53:06;-50.4
2014-02-13 17:53:22;-50.7
2014-02-13 17:53:37;-50.4
2014-02-13 17:53:52;-50.4
2014-02-13 17:54:08;-50.7
2014-02-13 17:54:23;-50.7
2014-02-13 17:54:38;-50.7
2014-02-13 17:54:54;-50.7
2014-02-13 17:56:14;-50.4
2014-02-13 17:56:30;-50.4
2014-02-13 17:56:45;-50.7
2014-02-13 17:57:01;-50.7
2014-02-13 17:57:16;-50.7
2014-02-13 17:57:31;-50.7
2014-02-13 17:57:47;-50.4
2014-02-13 17:58:02;-50.7
2014-02-13 17:58:18;-50.7
2014-02-13 17:58:33;-50.7
2014-02-13 17:58:49;-50.7
2014-02-13 17:59:04;-50.4
2014-02-13 17:59:20;-50.7
2014-02-13 17:59:35;-50.7
2014-02-13 17:59:50;-50.4
2014-02-13 18:00:06;-50.4
2014-02-13 18:00:22;-50.4
2014-02-13 18:00:37;-50.4
2014-02-13 18:00:53;-50.7
2014-02-13 18:02:10;-50.7
2014-02-13 18:02:26;-50.4
2014-02-13 18:02:41;-50.7
2014-02-13 18:02:57;-50.4
2014-02-13 18:03:12;-50.7
2014-02-13 18:03:28;-50.4
2014-02-13 18:03:43;-50.4
2014-02-13 18:03:58;-50.4
2014-02-13 18:04:14;-50.4
2014-02-13 18:04:30;-50.4
2014-02-13 18:04:46;-50.7
2014-02-13 18:05:02;-50.7
2014-02-13 18:05:17;-50.7
2014-02-13 18:05:32;-50.4
2014-02-13 18:05:48;-50.4
2014-02-13 18:06:03;-50.7
2014-02-13 18:06:18;-50.7
2014-02-13 18:06:34;-50.4
2014-02-13 18:06:49;-50.7
2014-02-13 18:08:06;-50.7
2014-02-13 18:08:22;-50.7
2014-02-13 18:08:37;-50.7
2014-02-13 18:08:53;-50.4
2014-02-13 18:09:08;-50.7
2014-02-13 18:09:24;-50.4
2014-02-13 18:09:39;-50.7
2014-02-13 18:09:54;-50.7
2014-02-13 18:13:04;-50.7
2014-02-13 18:13:20;-50.7
2014-02-13 18:13:35;-50.4
2014-02-13 18:13:51;-50.7
2014-02-13 18:14:07;-50.4
2014-02-13 18:14:07;-50.4
2014-02-13 18:14:22;-50.7
2014-02-13 18:14:22;-50.7
2014-02-13 18:14:38;-50.7
2014-02-13 18:14:38;-50.7
2014-02-13 18:14:53;-50.7
2014-02-13 18:14:53;-50.7
2014-02-13 18:19:10;-50.7
2014-02-13 18:19:25;-50.4
2014-02-13 18:19:41;-50.4
2014-02-13 18:19:56;-50.4
2014-02-13 18:20:12;-50.4
2014-02-13 18:20:12;-50.4
2014-02-13 18:20:12;-50.4
2014-02-13 18:20:27;-50.4
2014-02-13 18:20:27;-50.4
2014-02-13 18:20:42;-50.7
2014-02-13 18:20:42;-50.7
2014-02-13 18:20:58;-50.7
2014-02-13 18:20:58;-50.7
2014-02-13 18:28:13;-50.7
2014-02-13 18:28:29;-50.7
2014-02-13 18:28:44;-50.4
2014-02-13 18:29:00;-50.7
2014-02-13 18:32:06;-50.4
2014-02-13 18:32:22;-50.7
2014-02-13 18:32:37;-50.4
2014-02-13 18:32:53;-50.7
2014-02-13 18:33:08;-50.7
2014-02-13 18:33:24;-50.4
2014-02-13 18:33:39;-50.4
2014-02-13 18:33:55;-50.7
2014-02-13 18:34:10;-50.4
2014-02-13 18:34:26;-50.4
2014-02-13 18:34:41;-50.4
2014-02-13 18:34:57;-50.4
2014-02-13 18:35:12;-50.4
2014-02-13 18:35:27;-50.7
2014-02-13 18:35:43;-50.7
2014-02-13 18:35:58;-50.4
2014-02-13 18:36:13;-50.4
2014-02-13 18:36:29;-50.4
2014-02-13 18:36:44;-50.4
2014-02-13 18:36:59;-50.4
2014-02-13 18:37:15;-50.7
2014-02-13 18:37:30;-50.7
2014-02-13 18:37:46;-50.7
2014-02-13 18:38:01;-50.4
2014-02-13 18:38:16;-50.4
2014-02-13 18:38:32;-50.4
2014-02-13 18:38:47;-50.7
2014-02-13 18:40:06;-50.7
2014-02-13 18:40:22;-50.7
2014-02-13 18:40:37;-50.7
2014-02-13 18:40:52;-50.4
2014-02-13 18:40:52;-50.4
2014-02-13 18:45:15;-50.4
2014-02-13 18:45:15;-50.4
2014-02-13 18:45:30;-50.7
2014-02-13 18:45:46;-50.7
2014-02-13 18:46:01;-50.4
2014-02-13 18:46:17;-50.7
2014-02-13 18:46:32;-50.7
2014-02-13 18:46:48;-50.4
2014-02-13 18:47:03;-50.7
2014-02-13 18:47:19;-50.4
2014-02-13 18:47:35;-50.7
2014-02-13 18:47:51;-50.4
2014-02-13 18:49:08;-50.4
2014-02-13 18:49:08;-50.4
2014-02-13 18:49:23;-50.4
2014-02-13 18:49:23;-50.4
2014-02-13 18:49:39;-50.4
2014-02-13 18:49:39;-50.4
2014-02-13 18:49:54;-50.7
2014-02-13 18:49:54;-50.7
2014-02-13 18:51:12;-50.7
2014-02-13 18:51:27;-50.4
2014-02-13 18:51:43;-50.4
2014-02-13 18:51:58;-50.4
2014-02-13 18:52:13;-50.7
2014-02-13 18:52:29;-50.7
2014-02-13 18:52:45;-50.7
2014-02-13 18:53:00;-50.7
2014-02-13 18:55:04;-50.7
2014-02-13 18:55:20;-50.4
2014-02-13 18:55:35;-50.7
2014-02-13 18:55:50;-50.4
2014-02-13 18:57:11;-50.7
2014-02-13 18:57:28;-50.7
2014-02-13 18:57:43;-50.4
2014-02-13 18:57:59;-50.7
2014-02-13 19:00:02;-50.7
2014-02-13 19:00:18;-50.7
2014-02-13 19:00:34;-50.4
2014-02-13 19:00:49;-50.7
2014-02-13 19:01:05;-50.7
2014-02-13 19:01:22;-50.7
2014-02-13 19:01:38;-50.4
2014-02-13 19:01:53;-50.4
2014-02-13 19:05:09;-50.4
2014-02-13 19:05:24;-50.4
2014-02-13 19:05:40;-50.7
2014-02-13 19:05:55;-50.4
2014-02-13 19:06:11;-50.4
2014-02-13 19:06:26;-50.4
2014-02-13 19:06:41;-50.4
2014-02-13 19:06:56;-50.4
2014-02-13 19:07:12;-50.7
2014-02-13 19:07:27;-50.7
2014-02-13 19:07:43;-50.4
2014-02-13 19:07:58;-50.7
2014-02-13 19:08:13;-50.7
2014-02-13 19:08:29;-50.4
2014-02-13 19:08:54;-50.4
2014-02-13 19:10:06;-50.7
2014-02-13 19:10:21;-50.7
2014-02-13 19:10:36;-50.4
2014-02-13 19:10:51;-50.7
2014-02-13 19:15:15;-50.7
2014-02-13 19:15:30;-50.7
2014-02-13 19:15:46;-50.7
2014-02-13 19:17:05;-50.7
2014-02-13 19:17:20;-50.4
2014-02-13 19:17:36;-50.7
2014-02-13 19:17:51;-50.7
2014-02-13 19:19:08;-50.4
2014-02-13 19:19:23;-50.4
2014-02-13 19:19:39;-50.4
2014-02-13 19:19:54;-50.4
2014-02-13 19:22:15;-50.4
2014-02-13 19:22:30;-50.7
2014-02-13 19:22:46;-50.7
2014-02-13 19:23:02;-50.4
2014-02-13 19:26:07;-50.7
2014-02-13 19:26:23;-50.7
2014-02-13 19:26:38;-50.7
2014-02-13 19:26:54;-50.7
2014-02-13 19:30:17;-50.7
2014-02-13 19:30:32;-50.4
2014-02-13 19:30:49;-50.7
2014-02-13 19:31:05;-50.4
2014-02-13 19:31:20;-50.7
2014-02-13 19:31:36;-50.4
2014-02-13 19:31:51;-50.7
2014-02-13 19:35:12;-50.7
2014-02-13 19:35:28;-50.7
2014-02-13 19:35:44;-50.4
2014-02-13 19:36:00;-50.4
2014-02-13 19:37:18;-50.7
2014-02-13 19:37:18;-50.7
2014-02-13 19:37:34;-50.7
2014-02-13 19:37:34;-50.7
2014-02-13 19:37:50;-50.7
2014-02-13 19:37:50;-50.7
2014-02-13 19:39:08;-50.4
2014-02-13 19:39:23;-50.7
2014-02-13 19:39:39;-50.7
2014-02-13 19:39:54;-50.4
2014-02-13 19:41:11;-50.4
2014-02-13 19:41:26;-50.7
2014-02-13 19:41:42;-50.4
2014-02-13 19:41:57;-50.4
2014-02-13 19:47:08;-50.7
2014-02-13 19:47:24;-50.7
2014-02-13 19:47:39;-50.7
2014-02-13 19:47:54;-50.4
2014-02-13 19:48:10;-50.4
2014-02-13 19:48:25;-50.7
2014-02-13 19:48:40;-50.4
2014-02-13 19:48:56;-50.7
2014-02-13 19:52:04;-50.7
2014-02-13 19:52:19;-50.4
2014-02-13 19:52:34;-50.4
2014-02-13 19:52:50;-50.7
2014-02-13 19:54:07;-50.7
2014-02-13 19:54:22;-50.7
2014-02-13 19:54:37;-50.4
2014-02-13 19:54:52;-50.7
2014-02-13 19:55:08;-50.7
2014-02-13 19:55:34;-50.4
2014-02-13 19:55:49;-50.4
2014-02-13 19:57:06;-50.7
2014-02-13 19:57:06;-50.7
2014-02-13 19:57:31;-50.7
2014-02-13 19:57:31;-50.7
2014-02-13 19:57:47;-50.7
2014-02-13 19:57:47;-50.7
2014-02-13 19:58:03;-50.7
2014-02-13 19:58:20;-50.4
2014-02-13 19:58:37;-50.7
2014-02-13 19:58:53;-50.4
2014-02-13 19:59:30;-50.7
2014-02-13 19:59:46;-50.4
2014-02-13 20:00:02;-50.4
2014-02-13 20:01:05;-50.4
2014-02-13 20:01:20;-50.4
2014-02-13 20:01:36;-50.7
2014-02-13 20:01:51;-50.7
2014-02-13 20:02:07;-50.7
2014-02-13 20:02:23;-50.4
2014-02-13 20:02:39;-50.4
2014-02-13 20:02:55;-50.7
2014-02-13 20:04:17;-50.4
2014-02-13 20:04:32;-50.7
2014-02-13 20:04:48;-50.7
2014-02-13 20:05:03;-50.7
2014-02-13 20:05:19;-50.4
2014-02-13 20:05:35;-50.7
2014-02-13 20:05:51;-50.7
2014-02-13 20:06:06;-50.7
2014-02-13 20:06:22;-50.4
2014-02-13 20:06:37;-50.4
2014-02-13 20:06:53;-50.4
2014-02-13 20:07:08;-50.7
2014-02-13 20:07:23;-50.7
2014-02-13 20:07:39;-50.4
2014-02-13 20:07:54;-50.7
2014-02-13 20:09:15;-50.7
2014-02-13 20:09:31;-50.7
2014-02-13 20:09:46;-50.7
2014-02-13 20:10:02;-50.7
2014-02-13 20:11:20;-50.7
2014-02-13 20:11:35;-50.7
2014-02-13 20:11:51;-50.4
2014-02-13 20:12:06;-50.7
2014-02-13 20:12:21;-50.7
2014-02-13 20:12:37;-50.7
2014-02-13 20:12:52;-50.7
2014-02-13 20:13:08;-50.4
2014-02-13 20:13:23;-50.7
2014-02-13 20:13:39;-50.7
2014-02-13 20:13:54;-50.7
2014-02-13 20:14:10;-50.4
2014-02-13 20:14:25;-50.4
2014-02-13 20:14:40;-50.7
2014-02-13 20:14:56;-50.7
2014-02-13 20:17:17;-50.7
2014-02-13 20:17:33;-50.4
2014-02-13 20:17:49;-50.4
2014-02-13 20:18:04;-50.4
2014-02-13 20:18:20;-50.7
2014-02-13 20:18:35;-50.4
2014-02-13 20:19:01;-50.7
2014-02-13 20:19:16;-50.4
2014-02-13 20:19:31;-50.7
2014-02-13 20:19:47;-50.4
2014-02-13 20:22:07;-50.4
2014-02-13 20:22:22;-50.7
2014-02-13 20:22:22;-50.7
2014-02-13 20:22:37;-50.7
2014-02-13 20:22:37;-50.7
2014-02-13 20:22:53;-50.7
2014-02-13 20:22:53;-50.7
2014-02-13 20:23:08;-50.7
2014-02-13 20:23:08;-50.7
2014-02-13 20:23:24;-50.7
2014-02-13 20:23:40;-50.4
2014-02-13 20:23:55;-50.4
2014-02-13 20:24:11;-50.7
2014-02-13 20:24:28;-50.7
2014-02-13 20:24:45;-50.7
2014-02-13 20:25:01;-50.4
2014-02-13 20:27:06;-50.4
2014-02-13 20:27:21;-50.4
2014-02-13 20:27:36;-50.7
2014-02-13 20:27:36;-50.7
2014-02-13 20:27:52;-50.4
2014-02-13 20:27:52;-50.4
2014-02-13 20:29:17;-50.4
2014-02-13 20:29:17;-50.4
2014-02-13 20:29:34;-50.4
2014-02-13 20:29:34;-50.4
2014-02-13 20:29:49;-50.7
2014-02-13 20:30:05;-50.4
2014-02-13 20:30:20;-50.4
2014-02-13 20:30:36;-50.7
2014-02-13 20:30:51;-50.4
2014-02-13 20:31:06;-50.7
2014-02-13 20:31:06;-50.7
2014-02-13 20:31:22;-50.7
2014-02-13 20:31:37;-50.4
2014-02-13 20:31:53;-50.4
2014-02-13 20:33:16;-50.7
2014-02-13 20:33:32;-50.7
2014-02-13 20:33:47;-50.7
2014-02-13 20:34:02;-50.4
2014-02-13 20:35:04;-50.7
2014-02-13 20:35:19;-50.4
2014-02-13 20:35:36;-50.4
2014-02-13 20:35:52;-50.4
2014-02-13 20:36:09;-50.7
2014-02-13 20:36:09;-50.7
2014-02-13 20:36:34;-50.7
2014-02-13 20:36:34;-50.7
2014-02-13 20:36:50;-50.4
2014-02-13 20:36:50;-50.4
2014-02-13 20:37:05;-50.7
2014-02-13 20:37:20;-50.7
2014-02-13 20:37:36;-50.7
2014-02-13 20:37:51;-50.4
2014-02-13 20:38:06;-50.4
2014-02-13 20:38:22;-50.4
2014-02-13 20:38:39;-50.7
2014-02-13 20:38:39;-50.7
2014-02-13 20:38:55;-50.4
2014-02-13 20:38:55;-50.4
2014-02-13 20:39:11;-50.7
2014-02-13 20:39:11;-50.7
2014-02-13 20:39:26;-50.7
2014-02-13 20:39:26;-50.7
2014-02-13 20:39:42;-50.4
2014-02-13 20:39:58;-50.7
2014-02-13 20:40:14;-50.7
2014-02-13 20:40:30;-50.7
2014-02-13 20:40:45;-50.4
2014-02-13 20:41:01;-50.7
2014-02-13 20:42:17;-50.4
2014-02-13 20:42:33;-50.7
2014-02-13 20:42:49;-50.7
2014-02-13 20:43:04;-50.4
2014-02-13 20:43:20;-50.4
2014-02-13 20:43:35;-50.7
2014-02-13 20:43:51;-51.1
2014-02-13 20:45:08;-50.4
2014-02-13 20:45:23;-50.7
2014-02-13 20:45:38;-50.4
2014-02-13 20:45:54;-50.4
2014-02-13 20:46:10;-50.7
2014-02-13 20:46:26;-50.4
2014-02-13 20:46:42;-50.4
2014-02-13 20:46:57;-50.4
2014-02-13 20:48:17;-50.7
2014-02-13 20:48:33;-50.7
2014-02-13 20:48:48;-50.7
2014-02-13 20:50:05;-50.4
2014-02-13 20:50:21;-50.4
2014-02-13 20:50:36;-50.4
2014-02-13 20:50:51;-50.4
2014-02-13 21:05:11;-50.7
2014-02-13 21:05:27;-50.7
2014-02-13 21:05:43;-50.4
2014-02-13 21:05:58;-50.4
2014-02-13 21:08:01;-50.4
2014-02-13 21:11:07;-50.7
2014-02-13 21:11:07;-50.7
2014-02-13 21:11:23;-50.7
2014-02-13 21:11:23;-50.7
2014-02-13 21:11:39;-50.7
2014-02-13 21:11:39;-50.7
2014-02-13 21:11:55;-50.4
2014-02-13 21:16:06;-50.7
2014-02-13 21:16:22;-50.4
2014-02-13 21:16:39;-50.4
2014-02-13 21:16:54;-50.7
2014-02-13 21:20:16;-50.7
2014-02-13 21:20:32;-50.7
2014-02-13 21:20:48;-50.4
2014-02-13 21:21:04;-50.7
2014-02-13 21:21:19;-50.7
2014-02-13 21:21:34;-50.7
2014-02-13 21:21:50;-50.7
2014-02-13 21:22:05;-50.4
2014-02-13 21:22:20;-50.7
2014-02-13 21:22:35;-50.7
2014-02-13 21:22:51;-50.4
2014-02-13 21:23:06;-50.4
2014-02-13 21:23:22;-50.7
2014-02-13 21:23:37;-50.4
2014-02-13 21:23:52;-50.7
2014-02-13 21:24:08;-50.7
2014-02-13 21:24:08;-50.7
2014-02-13 21:24:23;-50.7
2014-02-13 21:24:23;-50.7
2014-02-13 21:24:39;-50.4
2014-02-13 21:24:55;-50.7
2014-02-13 21:26:13;-50.7
2014-02-13 21:26:28;-50.7
2014-02-13 21:26:44;-50.4
2014-02-13 21:26:59;-50.4
2014-02-13 21:27:14;-50.4
2014-02-13 21:27:30;-50.7
2014-02-13 21:27:45;-50.7
2014-02-13 21:28:00;-50.7
2014-02-13 21:28:16;-50.7
2014-02-13 21:29:02;-50.4
2014-02-13 21:29:18;-50.7
2014-02-13 21:29:33;-50.7
2014-02-13 21:29:50;-50.4
2014-02-13 21:30:05;-50.7
2014-02-13 21:30:21;-50.7
2014-02-13 21:30:37;-50.7
2014-02-13 21:30:53;-50.7
2014-02-13 21:31:08;-50.7
2014-02-13 21:31:23;-50.7
2014-02-13 21:33:11;-50.4
2014-02-13 21:33:27;-50.4
2014-02-13 21:33:42;-50.7
2014-02-13 21:33:58;-50.4
2014-02-13 21:38:15;-50.7
2014-02-13 21:38:31;-50.7
2014-02-13 21:38:46;-50.4
2014-02-13 21:39:02;-50.7
2014-02-13 21:39:17;-50.7
2014-02-13 21:39:33;-50.7
2014-02-13 21:39:48;-50.4
2014-02-13 21:40:04;-50.7
2014-02-13 21:40:21;-50.4
2014-02-13 21:40:37;-50.7
2014-02-13 21:40:52;-50.7
2014-02-13 21:42:10;-50.4
2014-02-13 21:42:25;-50.4
2014-02-13 21:42:40;-50.7
2014-02-13 21:42:56;-50.4
2014-02-13 21:43:11;-50.4
2014-02-13 21:43:26;-50.4
2014-02-13 21:43:42;-50.4
2014-02-13 21:43:57;-50.7
2014-02-13 21:44:13;-50.4
2014-02-13 21:44:29;-50.7
2014-02-13 21:44:44;-50.7
2014-02-13 21:44:59;-50.4
2014-02-13 21:46:16;-50.7
2014-02-13 21:46:32;-50.4
2014-02-13 21:46:48;-50.4
2014-02-13 21:47:04;-50.4
2014-02-13 21:47:20;-50.7
2014-02-13 21:47:35;-50.7
2014-02-13 21:47:50;-50.4
2014-02-13 21:48:06;-50.7
2014-02-13 21:48:21;-50.7
2014-02-13 21:48:36;-50.7
2014-02-13 21:48:52;-50.4
2014-02-13 21:50:08;-50.7
2014-02-13 21:50:23;-50.4
2014-02-13 21:50:39;-50.4
2014-02-13 21:50:54;-50.4
2014-02-13 21:51:09;-50.7
2014-02-13 21:51:25;-50.7
2014-02-13 21:51:40;-50.7
2014-02-13 21:51:56;-50.4
2014-02-13 21:54:15;-50.4
2014-02-13 21:54:31;-50.4
2014-02-13 21:54:47;-50.7
2014-02-13 21:56:04;-50.7
2014-02-13 21:56:20;-50.7
2014-02-13 21:56:35;-50.7
2014-02-13 21:56:50;-50.4
2014-02-13 21:58:08;-50.7
2014-02-13 21:58:24;-50.4
2014-02-13 21:58:40;-50.4
2014-02-13 21:58:55;-50.4
2014-02-13 22:00:12;-50.4
2014-02-13 22:00:28;-50.7
2014-02-13 22:00:43;-50.7
2014-02-13 22:00:58;-50.4
2014-02-13 22:01:13;-50.7
2014-02-13 22:01:28;-50.7
2014-02-13 22:01:44;-50.4
2014-02-13 22:02:00;-50.7
2014-02-13 22:03:17;-50.4
2014-02-13 22:03:33;-50.7
2014-02-13 22:03:48;-50.4
2014-02-13 22:04:03;-50.4
2014-02-13 22:04:18;-50.4
2014-02-13 22:04:34;-50.7
2014-02-13 22:04:49;-50.4
2014-02-13 22:06:06;-50.7
2014-02-13 22:06:22;-50.4
2014-02-13 22:06:37;-50.4
2014-02-13 22:06:53;-50.4
2014-02-13 22:07:08;-50.7
2014-02-13 22:07:24;-50.4
2014-02-13 22:07:39;-50.7
2014-02-13 22:07:55;-50.4
2014-02-13 22:09:14;-50.7
2014-02-13 22:09:30;-50.7
2014-02-13 22:09:45;-50.7
2014-02-13 22:10:00;-50.7
2014-02-13 22:10:16;-50.4
2014-02-13 22:10:31;-50.7
2014-02-13 22:10:47;-50.7
2014-02-13 22:11:03;-50.4
2014-02-13 22:11:18;-50.7
2014-02-13 22:12:04;-50.4
2014-02-13 22:12:20;-50.7
2014-02-13 22:12:38;-50.7
2014-02-13 22:12:55;-50.7
2014-02-13 22:14:14;-50.4
2014-02-13 22:14:29;-50.7
2014-02-13 22:14:45;-50.7
2014-02-13 22:15:00;-50.7
2014-02-13 22:15:15;-50.7
2014-02-13 22:15:31;-50.7
2014-02-13 22:15:46;-50.7
2014-02-13 22:16:01;-50.7
2014-02-13 22:18:09;-50.4
2014-02-13 22:18:24;-50.7
2014-02-13 22:18:39;-50.7
2014-02-13 22:18:55;-50.7
2014-02-13 22:26:11;-50.7
2014-02-13 22:26:26;-50.4
2014-02-13 22:26:41;-50.7
2014-02-13 22:26:57;-50.7
2014-02-13 22:28:14;-50.7
2014-02-13 22:28:29;-50.7
2014-02-13 22:28:45;-50.4
2014-02-13 22:29:00;-50.4
2014-02-13 22:31:05;-50.4
2014-02-13 22:31:21;-50.7
2014-02-13 22:31:37;-50.4
2014-02-13 22:31:52;-50.7
2014-02-13 22:33:09;-50.7
2014-02-13 22:33:25;-50.7
2014-02-13 22:33:41;-50.4
2014-02-13 22:33:58;-50.7
2014-02-13 22:38:06;-50.4
2014-02-13 22:38:22;-50.7
2014-02-13 22:38:38;-50.7
2014-02-13 22:38:54;-50.7
2014-02-13 22:39:10;-50.7
2014-02-13 22:39:25;-50.7
2014-02-13 22:39:41;-50.7
2014-02-13 22:39:56;-50.7
2014-02-13 22:41:13;-50.4
2014-02-13 22:41:28;-50.4
2014-02-13 22:41:43;-50.7
2014-02-13 22:41:58;-50.7
2014-02-13 22:42:14;-50.4
2014-02-13 22:42:29;-50.7
2014-02-13 22:42:45;-50.7
2014-02-13 22:43:01;-50.7
2014-02-13 22:44:18;-50.7
2014-02-13 22:44:35;-50.4
2014-02-13 22:44:35;-50.4
2014-02-13 22:44:51;-50.7
2014-02-13 22:44:51;-50.7
2014-02-13 22:45:07;-50.7
2014-02-13 22:45:07;-50.7
2014-02-13 22:45:23;-50.7
2014-02-13 22:45:23;-50.7
2014-02-13 22:45:38;-50.7
2014-02-13 22:45:53;-50.7
2014-02-13 22:46:09;-50.7
2014-02-13 22:46:24;-50.7
2014-02-13 22:46:40;-50.7
2014-02-13 22:46:55;-50.7
2014-02-13 22:49:18;-50.4
2014-02-13 22:49:34;-50.7
2014-02-13 22:49:49;-50.7
2014-02-13 22:51:06;-50.7
2014-02-13 22:51:22;-50.7
2014-02-13 22:51:37;-50.4
2014-02-13 22:51:52;-50.7
2014-02-13 22:52:08;-50.4
2014-02-13 22:52:24;-50.4
2014-02-13 22:52:39;-50.7
2014-02-13 22:52:54;-50.4
2014-02-13 22:53:10;-50.4
2014-02-13 22:53:10;-50.4
2014-02-13 22:53:25;-50.4
2014-02-13 22:53:25;-50.4
2014-02-13 22:53:41;-50.4
2014-02-13 22:53:41;-50.4
2014-02-13 22:53:58;-50.4
2014-02-13 22:53:58;-50.4
2014-02-13 22:54:14;-50.4
2014-02-13 22:54:29;-50.7
2014-02-13 22:54:45;-50.7
2014-02-13 22:55:00;-50.7
2014-02-13 22:55:15;-50.7
2014-02-13 22:55:31;-50.4
2014-02-13 22:55:46;-50.7
2014-02-13 22:56:02;-50.7
2014-02-13 22:57:06;-50.7
2014-02-13 22:57:21;-50.4
2014-02-13 22:57:36;-50.4
2014-02-13 22:57:52;-50.4
2014-02-13 22:58:07;-50.7
2014-02-13 22:58:22;-50.4
2014-02-13 22:58:38;-50.4
2014-02-13 22:58:53;-50.7
2014-02-13 22:59:08;-50.4
2014-02-13 22:59:23;-50.4
2014-02-13 22:59:39;-50.7
2014-02-13 22:59:54;-50.4
2014-02-13 23:04:08;-50.7
2014-02-13 23:04:25;-50.7
2014-02-13 23:04:41;-50.4
2014-02-13 23:04:58;-50.4
2014-02-13 23:07:17;-50.7
2014-02-13 23:07:32;-50.7
2014-02-13 23:07:48;-50.7
2014-02-13 23:09:06;-50.7
2014-02-13 23:09:31;-50.7
2014-02-13 23:09:47;-50.7
2014-02-13 23:11:08;-50.7
2014-02-13 23:11:24;-50.4
2014-02-13 23:11:41;-50.7
2014-02-13 23:11:57;-50.7
2014-02-13 23:13:14;-50.4
2014-02-13 23:13:29;-50.4
2014-02-13 23:13:44;-50.4
2014-02-13 23:14:00;-50.4
2014-02-13 23:14:15;-50.4
2014-02-13 23:14:31;-50.4
2014-02-13 23:14:47;-50.7
2014-02-13 23:16:05;-50.7
2014-02-13 23:16:21;-50.7
2014-02-13 23:16:36;-50.4
2014-02-13 23:16:52;-50.7
2014-02-13 23:18:11;-50.7
2014-02-13 23:18:27;-50.7
2014-02-13 23:18:42;-50.7
2014-02-13 23:18:57;-50.7
2014-02-13 23:20:15;-50.7
2014-02-13 23:20:15;-50.7
2014-02-13 23:20:15;-50.7
2014-02-13 23:20:30;-50.7
2014-02-13 23:20:30;-50.7
2014-02-13 23:20:46;-50.4
2014-02-13 23:20:46;-50.4
2014-02-13 23:21:01;-50.7
2014-02-13 23:21:01;-50.7
2014-02-13 23:21:17;-50.4
2014-02-13 23:21:32;-50.4
2014-02-13 23:21:47;-50.4
2014-02-13 23:22:18;-50.7
2014-02-13 23:22:33;-50.7
2014-02-13 23:22:50;-50.4
2014-02-13 23:25:15;-50.7
2014-02-13 23:25:30;-50.4
2014-02-13 23:25:46;-50.7
2014-02-13 23:26:01;-50.7
2014-02-13 23:26:16;-50.4
2014-02-13 23:26:32;-50.7
2014-02-13 23:26:49;-50.7
2014-02-13 23:27:05;-50.7
2014-02-13 23:27:22;-50.7
2014-02-13 23:27:38;-50.7
2014-02-13 23:27:55;-50.7
2014-02-13 23:33:05;-50.7
2014-02-13 23:33:21;-50.7
2014-02-13 23:33:36;-50.7
2014-02-13 23:33:52;-50.7
2014-02-13 23:34:07;-50.7
2014-02-13 23:34:22;-50.7
2014-02-13 23:34:38;-50.7
2014-02-13 23:34:53;-50.7
2014-02-13 23:35:08;-50.7
2014-02-13 23:35:24;-50.7
2014-02-13 23:35:39;-50.7
2014-02-13 23:35:54;-50.7
2014-02-13 23:36:10;-50.7
2014-02-13 23:36:25;-50.7
2014-02-13 23:36:40;-50.7
