27.05.2013 22:03:06,0
27.05.2013 22:06:09,0
27.05.2013 22:09:07,0
27.05.2013 22:12:05,0
27.05.2013 22:15:04,0
27.05.2013 22:18:03,0
27.05.2013 22:21:01,0
27.05.2013 22:23:57,0
27.05.2013 22:26:55,0
27.05.2013 22:29:56,0
27.05.2013 22:32:56,0
27.05.2013 22:35:57,0
27.05.2013 22:38:55,0
27.05.2013 22:41:55,0
27.05.2013 22:44:52,0
27.05.2013 22:47:49,0
27.05.2013 22:50:48,0
27.05.2013 22:53:46,0
27.05.2013 22:56:46,0
27.05.2013 22:59:46,0
27.05.2013 23:02:46,0
27.05.2013 23:05:46,0
27.05.2013 23:08:46,0
27.05.2013 23:11:46,0
27.05.2013 23:14:46,0
27.05.2013 23:17:46,0
27.05.2013 23:20:45,0
27.05.2013 23:23:41,0
27.05.2013 23:26:38,0
27.05.2013 23:29:34,0
27.05.2013 23:32:34,0
27.05.2013 23:35:31,0
27.05.2013 23:38:28,0
27.05.2013 23:41:25,0
27.05.2013 23:44:20,0
27.05.2013 23:47:16,0
27.05.2013 23:50:16,0
27.05.2013 23:53:15,0
27.05.2013 23:56:11,0
27.05.2013 23:59:08,0
28.05.2013 00:02:09,0
28.05.2013 00:05:06,0
28.05.2013 00:08:05,0
28.05.2013 00:11:03,0
28.05.2013 00:14:00,0
28.05.2013 00:16:58,0
28.05.2013 00:19:56,0
28.05.2013 00:23:00,0
28.05.2013 00:25:58,0
28.05.2013 00:28:55,0
28.05.2013 00:31:55,0
28.05.2013 00:34:57,0
28.05.2013 00:37:56,0
28.05.2013 00:40:56,0
28.05.2013 00:43:52,0
28.05.2013 00:46:52,0
28.05.2013 00:49:49,0
28.05.2013 00:52:46,0
28.05.2013 00:55:45,0
28.05.2013 00:58:41,0
28.05.2013 01:01:45,0
28.05.2013 01:04:47,0
28.05.2013 01:07:46,0
28.05.2013 01:10:45,0
28.05.2013 01:13:41,0
28.05.2013 01:16:38,0
28.05.2013 01:19:37,0
28.05.2013 01:22:35,0
28.05.2013 01:25:36,0
28.05.2013 01:28:35,0
28.05.2013 01:31:31,0
28.05.2013 01:34:29,0
28.05.2013 01:37:28,0
28.05.2013 01:40:26,0
28.05.2013 01:43:25,0
28.05.2013 01:46:22,0
28.05.2013 01:49:20,0
28.05.2013 01:52:16,0
28.05.2013 01:55:14,0
28.05.2013 01:58:12,0
28.05.2013 02:01:11,0
28.05.2013 02:04:09,0
28.05.2013 02:07:05,0
